Id,Saleprice
1662,237218.9914956866
1663,242588.4329744261
1664,316595.91052875505
1665,216567.7054622922
1666,220795.59710125646
1667,207783.2665123844
1668,222537.18830780988
1669,186421.36004057538
1670,219783.36533784115
1671,189614.07652141945
1672,270955.3216780385
1673,199112.7904058643
1674,214297.5478016983
1675,149315.36874667517
1676,149377.40240322734
1677,159128.3625739616
1678,284510.0998901563
1679,224659.2203317716
1680,217207.58325488973
1681,181633.92302849534
1682,197678.33300349073
1683,159256.8909264068
1684,136213.38842438365
1685,129633.84630243352
1686,149859.98301736717
1687,124411.88623103857
1688,143569.82024885237
1689,144802.1905058044
1690,139113.0647920459
1691,128915.92403886572
1692,165897.5181209824
1693,115766.4257714441
1694,131905.36171370794
1695,128672.65554776201
1696,178744.7685853923
1697,135069.48689787986
1698,257222.30964642196
1699,255698.54771169403
1700,187306.45883669963
1701,210297.53614160768
1702,197060.59744181889
1703,195742.61054526965
1704,206928.7622674393
1705,165461.62810195613
1706,282359.21448567143
1707,146322.25004463346
1708,153856.43580730236
1709,211534.15219931866
1710,179018.5687536125
1711,173072.30599688506
1712,203182.5547105108
1713,182479.89496314328
1714,160241.89528780128
1715,143112.8318347486
1716,149327.7728141629
1717,140669.42174223746
1718,124486.63351046831
1719,149313.51547847557
1720,183474.0741783249
1721,142624.29621610173
1722,115427.15893081888
1723,123176.32714009874
1724,168393.59320211058
1725,175418.47777987891
1726,137146.1656121693
1727,145902.17445569704
1728,136879.81269591706
1729,123953.38436929681
1730,165536.34486475558
1731,133099.80722266797
1732,124396.25794448187
1733,119117.69036635596
1734,130624.74797674674
1735,121260.34988160449
1736,123813.5169070643
1737,255235.37616754943
1738,175987.13690751913
1739,211859.89442157847
1740,173009.94979531708
1741,144600.81115672647
1742,124709.03225267812
1743,131625.5992493513
1744,199889.26976319094
1745,178236.20327519558
1746,203871.96700574105
1747,192781.72438342258
1748,199631.18108921207
1749,132367.15244313158
1750,132678.24484610482
1751,189843.78346335771
1752,109225.94067001074
1753,162974.2037745515
1754,193176.80711514576
1755,143797.7525016297
1756,115888.86011028396
1757,108077.56585113028
1758,149431.559123233
1759,176375.90837867575
1760,162510.47876922498
1761,166600.98704713202
1762,163885.22335133044
1763,152998.3173536239
1764,118524.83812301428
1765,184907.5391650316
1766,167597.85637092034
1767,211483.42054441918
1768,127051.18786681644
1769,190092.72644297584
1770,129198.74442572425
1771,129751.70872359865
1772,145524.71139146
1773,139674.97827347345
1774,177985.53099593808
1775,134081.32620107083
1776,119448.61671636051
1777,103836.85214273013
1778,131122.10149922775
1779,121403.33998224168
1780,170127.85744726934
1781,124943.98924934071
1782,95391.76228848033
1783,135252.1022251896
1784,108475.32881502337
1785,107364.8444842921
1786,166181.72561218526
1787,159500.26296210414
1788,68307.82584431114
1789,99962.82955963621
1790,88218.48604594062
1791,214348.9042696843
1792,158600.45217881535
1793,147874.7433168596
1794,141710.63473420328
1795,139286.39689753082
1796,124496.86182742183
1797,144196.67324912027
1798,124642.45649998492
1799,97351.53470920373
1800,112888.67584483804
1801,133471.53294507493
1802,161234.9443614156
1803,160938.70900509975
1804,119035.58011517956
1805,135359.14463620185
1806,145385.8505254929
1807,161664.28570786433
1808,123556.51063618838
1809,122513.56545951437
1810,142021.64080447223
1811,124971.9448956868
1812,118716.69704151737
1813,127108.06231000366
1814,95005.28418640992
1815,71358.39454592996
1816,95615.6299809507
1817,118391.58416739246
1818,146629.0046577721
1819,132644.9840341684
1820,92944.02263869702
1821,136389.34481097505
1822,150322.5929509811
1823,88983.76766555216
1824,138077.17834202043
1825,137244.9487186454
1826,108958.3564037624
1827,123972.43712099594
1828,137340.70559246786
1829,134354.77239565222
1830,164644.1230667497
1831,172810.3995265018
1832,145116.13514157943
1833,177970.6774695417
1834,133340.90924907077
1835,164119.93291397864
1836,178372.75112355204
1837,102643.77263057338
1838,153046.69397844604
1839,101795.12262600298
1840,138948.56071411452
1841,140861.3817197443
1842,122024.30369752935
1843,143822.23051552646
1844,132385.69253600307
1845,157908.76640813352
1846,154104.24258489028
1847,174862.58050347437
1848,77979.70965027569
1849,136202.41263163218
1850,137792.8551454959
1851,162850.69938127228
1852,138113.79519654985
1853,126466.56562312756
1854,136287.2851674749
1855,140698.09992594866
1856,169462.82289474842
1857,159217.84307489893
1858,154434.20671381618
1859,128403.75283773318
1860,146561.05611903995
1861,127568.5724956246
1862,208248.7611830478
1863,208248.7611830478
1864,208248.7611830478
1865,283342.89635399595
1866,271833.4331518093
1867,241738.08403793443
1868,264575.2997730966
1869,200331.95110318775
1870,198662.80640600767
1871,232154.29111624885
1872,164281.76753512447
1873,199962.57753660894
1874,144512.14752743999
1875,192101.46234634833
1876,189837.9865279406
1877,192718.775713081
1878,211787.96410662436
1879,125144.09386238774
1880,136900.3203047859
1881,235639.91145492002
1882,236684.2087267047
1883,182360.96978963946
1884,193911.6004895721
1885,216904.51589443517
1886,245397.04499738608
1887,202988.9011545851
1888,250446.02686331453
1889,155133.88105329263
1890,147897.5631822997
1891,149374.81719549617
1892,117635.557372112
1893,142138.26593131348
1894,176313.95754960188
1895,173330.6588931477
1896,151551.49657821647
1897,142222.5959279707
1898,140249.42778744348
1899,169582.05569207267
1900,158053.32148162878
1901,165046.89592658202
1902,147390.43267662261
1903,233949.35148165334
1904,147443.43348667724
1905,193739.30709396445
1906,182785.4153672309
1907,221813.74181935025
1908,124511.06263530705
1909,121788.45596448217
1910,122535.89994241811
1911,198319.94358774277
1912,270280.18208039034
1913,180074.37556092598
1914,91659.91110983017
1915,217817.40817238152
1916,92033.12799506955
1917,215109.5344670435
1918,141391.53950126047
1919,169379.96326629174
1920,182000.4740644057
1921,276223.3759870689
1922,232418.4091458563
1923,187350.66855542833
1924,194250.675616645
1925,189415.71076671322
1926,284779.84215343965
1927,134563.87482925097
1928,171764.14555764862
1929,113477.56023489848
1930,131121.69333971248
1931,139134.82579420926
1932,135394.11353184527
1933,176244.40992834198
1934,148677.22194205393
1935,131284.81215178673
1936,131170.8517024662
1937,146426.34777237423
1938,133748.0321286322
1939,209148.83444774293
1940,165870.53916762883
1941,149787.69436529555
1942,132594.6476890038
1943,190358.80469078806
1944,217422.514415916
1945,246129.1508599383
1946,165553.48792246322
1947,229133.21498360395
1948,162705.9254214445
1949,165222.01565849566
1950,146821.29808401543
1951,208661.63498502073
1952,181638.63886940398
1953,127561.08744323197
1954,173254.94096787652
1955,127223.9362293335
1956,248343.20171601485
1957,162717.40294204146
1958,215059.56173740048
1959,145281.72920957257
1960,102775.60361098092
1961,112638.01076640339
1962,108016.3780621302
1963,114232.79861532178
1964,115505.27060072927
1965,135575.88137789423
1966,130062.10364842952
1967,180949.757137537
1968,233285.64422867482
1969,225060.05580755865
1970,250140.39628858937
1971,266656.64633278875
1972,225664.57558031313
1973,189487.6012587066
1974,192364.21984975456
1975,305804.57278799574
1976,190855.44732232703
1977,222993.0445176016
1978,233590.63229306685
1979,233349.70916371638
1980,159313.76318319372
1981,226012.98306860382
1982,168114.89580604335
1983,170019.69404692028
1984,135485.14795648
1985,172842.92612155253
1986,183102.4364399822
1987,152031.19824186413
1988,132620.34239958978
1989,144074.61466950362
1990,154836.51260954494
1991,159482.2345225159
1992,163790.33244682252
1993,132412.69279592222
1994,170321.09504306634
1995,144032.89757358612
1996,204728.6274391239
1997,221901.43197631417
1998,243044.58044397944
1999,197853.1532983367
2000,229098.90756233712
2001,200623.0502942177
2002,185976.03376877125
2003,193267.1347880263
2004,188017.3232197091
2005,166965.52076595585
2006,158966.4035501862
2007,194154.63397161866
2008,134589.58523518435
2009,141362.1036092103
2010,147922.50540297315
2011,127072.59204872834
2012,136973.62165191965
2013,132567.210466137
2014,137597.52612154186
2015,143277.44969230433
2016,142436.31078873217
2017,154049.42454088337
2018,135415.8721709006
2019,133166.12190806074
2020,126254.71586462557
2021,109160.8864548519
2022,173617.62249918576
2023,161474.88879819107
2024,201951.89787325496
2025,262025.04747283924
2026,137056.83001324488
2027,112159.83056131768
2028,132270.01547228213
2029,137618.16258522362
2030,185110.22773516903
2031,168388.17784512145
2032,171488.1686804116
2033,181302.16416178996
2034,127894.8119801215
2035,167976.7769693325
2036,152954.7584414165
2037,153916.07461790185
2038,229046.78890759498
2039,158550.51614784254
2040,250967.73019466666
2041,188765.1586304741
2042,162976.76154831014
2043,154912.1620487837
2044,187694.8300585875
2045,179960.70872198857
2046,151011.1311071986
2047,133765.19986265432
2048,129753.3265367337
2049,178596.4437969227
2050,140264.57261199172
2051,105696.57857757932
2052,128629.66587904312
2053,127813.1103386809
2054,85284.92668213966
2055,146218.89009972804
2056,151254.3259407625
2057,115723.93705848054
2058,188654.74201857593
2059,145305.30314743702
2060,152684.504120635
2061,170678.58205461697
2062,130832.65278443448
2063,99825.14569087283
2064,137083.69946069075
2065,117996.15828699253
2066,186166.63785800937
2067,157610.6536185585
2068,182081.5790106521
2069,93358.7105989228
2070,114507.33479879904
2071,100080.85917751282
2072,175209.78756988235
2073,126897.53331842327
2074,183449.26216167008
2075,147721.1501997871
2076,119000.98166430651
2077,137046.41380229066
2078,121580.45890691914
2079,131824.6343438724
2080,122568.82159988572
2081,133234.8820221769
2082,166061.9790532784
2083,151747.79606695272
2084,105720.59405328297
2085,124367.59861250171
2086,143061.9777182849
2087,136905.8907951919
2088,132428.77650244354
2089,88512.47852878983
2090,148477.87511926467
2091,129941.18250392427
2092,144625.75077140078
2093,147011.80469411102
2094,141900.1918328713
2095,171122.12791756168
2096,99066.50886382589
2097,107958.33009013667
2098,149054.08774938915
2099,59298.42236137168
2100,121912.88504974871
2101,141095.81588247925
2102,137674.73548367605
2103,109015.76856274108
2104,171446.75552204135
2105,122303.61303537231
2106,93003.62710219462
2107,228293.48717162554
2108,125512.01858035922
2109,124524.72526506997
2110,128499.96709918207
2111,149859.5097085071
2112,144263.7287675272
2113,119245.86642506349
2114,123583.11602063825
2115,156610.13550534763
2116,124281.30013872051
2117,146840.21913516984
2118,131291.1494082609
2119,112959.70037905658
2120,122313.61436393156
2121,92440.38936683466
2122,100080.77306856422
2123,103081.5924684431
2124,178945.9450846801
2125,153379.58998360336
2126,156982.27179657656
2127,180443.18562927877
2128,127016.28451399315
2129,125854.4563098764
2130,161887.51555192607
2131,213394.63153846195
2132,155093.1687998435
2133,159838.8536373951
2134,156247.80369922583
2135,118202.58866562403
2136,116165.24126410812
2137,144004.51285029997
2138,123403.79062411915
2139,159416.10502977317
2140,128621.72701782649
2141,128285.60678206423
2142,136485.75196820384
2143,138676.95383276782
2144,144831.6807507748
2145,124361.79846805304
2146,161373.7385190966
2147,187853.65515488113
2148,149600.17965251324
2149,128799.76442729063
2150,193951.23868065563
2151,145888.4376505446
2152,204425.2846119224
2153,176189.77803136612
2154,118530.25629575133
2155,156011.26318763045
2156,188418.14517697325
2157,178817.07752474362
2158,175025.44517059484
2159,168790.1621370575
2160,165509.83369547164
2161,255858.56849124696
2162,386250.75386383664
2163,288831.43998117105
2164,185046.6351839984
2165,166597.56453522475
2166,141730.72224790129
2167,199257.96787015387
2168,173433.6337596649
2169,176151.84632678327
2170,192568.56327518163
2171,143256.678492089
2172,163791.68907374656
2173,173041.75855010585
2174,233933.0090813545
2175,255141.22560409358
2176,252804.5351562401
2177,234188.98650013498
2178,213036.42063278868
2179,130818.72936368473
2180,225970.43358381776
2181,192556.24487473705
2182,215741.87207052184
2183,190100.00873912385
2184,141145.15501112927
2185,122475.73259091328
2186,170308.40329851263
2187,170284.34964665293
2188,173267.97610217397
2189,267410.0826230684
2190,116803.41349845966
2191,114163.31766901798
2192,104233.3202782399
2193,126627.49494794183
2194,135001.84208839425
2195,109697.23886930669
2196,119370.78612753264
2197,142487.0426246987
2198,169270.72168652015
2199,186324.93756802255
2200,145883.06450127772
2201,136444.1593002526
2202,181423.70998619637
2203,172637.38602237855
2204,181595.37009419073
2205,139554.80433923774
2206,154756.59019006861
2207,231127.72386923182
2208,222889.3147618639
2209,218040.36980316514
2210,117826.91776704116
2211,143215.1588684059
2212,153763.92747408035
2213,128645.55944601331
2214,158481.70823361163
2215,131443.3054378614
2216,182460.34216493252
2217,95699.18427863665
2218,122184.75941596164
2219,127006.99099585279
2220,100418.69456925895
2221,220282.75104235558
2222,200780.29804177672
2223,218057.85376132495
2224,201882.70812135984
2225,156514.71816143405
2226,187728.58733025636
2227,197262.66492474914
2228,208763.6269792427
2229,208874.01115503133
2230,139505.6111006217
2231,173289.59837163956
2232,187072.38089748903
2233,165574.43338835624
2234,198479.0157313991
2235,180102.63595419048
2236,240523.51080729588
2237,268360.07214125985
2238,183734.00578276638
2239,135906.04827026013
2240,143120.6136934571
2241,151718.2826302809
2242,150982.93069562473
2243,157026.1626657101
2244,120353.3008555337
2245,111775.16732263427
2246,133216.98264836153
2247,140273.87669318562
2248,115731.40886951618
2249,128234.0612794074
2250,130582.69302922543
2251,155538.71439660253
2252,190240.5975195073
2253,125236.72774312388
2254,136673.50271100848
2255,153118.34823694782
2256,133431.61336281587
2257,159643.82748171387
2258,133567.4088919594
2259,147774.50111825744
2260,138971.0805714109
2261,169390.15057624588
2262,192981.0253082368
2263,221994.6860748773
2264,355589.48540192825
2265,146045.64850951202
2266,214324.2924097502
2267,276756.9566303418
2268,273116.67150549364
2269,135258.70065859647
2270,142266.6847892475
2271,176887.19385532336
2272,158904.7951689807
2273,122893.69167879083
2274,146624.4458387811
2275,167777.10339183998
2276,146158.49587485395
2277,168777.13812778128
2278,157502.7817739109
2279,113850.91727122714
2280,101661.2123428022
2281,159264.4921616474
2282,159725.67272367302
2283,114299.01595197889
2284,115188.59162359573
2285,125278.56978299117
2286,122304.16267909268
2287,215452.5901407915
2288,204431.30544927283
2289,234918.86810363625
2290,274523.4408329025
2291,197722.7554800797
2292,266603.8447187823
2293,288240.67049259256
2294,232560.80956250403
2295,295827.59284406336
2296,225698.15661128034
2297,191185.24227270455
2298,219822.19303404348
2299,241054.23513482313
2300,209285.309019441
2301,171998.44911517468
2302,178969.57515949063
2303,184954.9145019126
2304,183759.20450023367
2305,153045.8011753097
2306,153045.8011753097
2307,149763.48746111544
2308,189227.26001677735
2309,191576.04748796456
2310,166872.06221333393
2311,161428.581251742
2312,126360.77494101047
2313,131850.94309419833
2314,119980.40044689363
2315,133017.21818449226
2316,134100.228799475
2317,127997.71489837626
2318,122202.69454656407
2319,126977.29226252295
2320,136712.9621371558
2321,191438.6050074026
2322,154822.89494414805
2323,120525.0269296712
2324,126117.98902525815
2325,167870.71361204569
2326,124814.75676458064
2327,153256.62669380516
2328,154672.02239399494
2329,144564.4920757578
2330,144323.96976336994
2331,273151.00777776586
2332,268302.0330209341
2333,238419.4084105503
2334,193316.8440145635
2335,196974.62419124693
2336,243152.6956062698
2337,151386.01064682027
2338,196692.54898107954
2339,189564.7938442974
2340,255748.24050865797
2341,166477.41434981773
2342,167322.40939635262
2343,174843.0006212403
2344,158666.21343148177
2345,180419.42738971452
2346,157172.9685812035
2347,147209.8143927015
2348,159948.79267749932
2349,122646.88716395547
2350,177758.98071741877
2351,183736.79873144013
2352,193796.81142603
2353,183781.06218065342
2354,126364.17723200413
2355,133422.7446069717
2356,125814.11813074564
2357,163825.292552664
2358,143401.3093103762
2359,133241.34547287106
2360,117083.87791516239
2361,139013.1015938681
2362,211000.4845134498
2363,130237.39681965213
2364,152398.1606624592
2365,167461.03815341665
2366,137829.32387718544
2367,164819.111372092
2368,151011.04470818187
2369,166584.4985244046
2370,145755.83425555547
2371,127263.94663445115
2372,150338.14866110185
2373,194572.931956483
2374,226740.95697842262
2375,182381.01340598293
2376,218688.4532975942
2377,288715.0824546776
2378,124433.5674570303
2379,181937.4342719252
2380,118012.29134510875
2381,136206.64835318096
2382,174410.9409937625
2383,169874.71884979558
2384,178781.68045441966
2385,137770.45244364196
2386,118251.780214671
2387,126909.76356043998
2388,120955.20804404738
2389,135525.8676086547
2390,138312.4342218692
2391,131280.60247273813
2392,113096.67875853811
2393,157423.623857335
2394,130016.05351189956
2395,188534.1569790845
2396,158714.10290800518
2397,202270.46272094722
2398,121829.20047298289
2399,74678.63170289717
2400,73098.15057998852
2401,107912.25708580045
2402,121385.92358358289
2403,175356.1372557638
2404,134732.01596054903
2405,160727.86889561836
2406,124908.7090774677
2407,121242.67926061149
2408,139489.6785392136
2409,138725.4047774114
2410,218367.46464137448
2411,113014.91049415806
2412,156057.35879941678
2413,131089.34992292232
2414,136330.24782563295
2415,161262.13471125925
2416,124043.2273615845
2417,124556.00874919606
2418,119656.40260050727
2419,145900.60898638563
2420,128623.005985224
2421,151118.58264168625
2422,114938.09184251755
2423,130231.76516396683
2424,176983.3151270272
2425,216302.6826479184
2426,129090.27964543486
2427,116121.804264953
2428,180188.92933932904
2429,115066.6407080245
2430,129644.81215847214
2431,139960.16025320065
2432,124087.93248717039
2433,138719.75818298644
2434,140197.40111364587
2435,163154.96104929972
2436,107140.26447866322
2437,115841.2436931166
2438,118136.41834741695
2439,120656.3309637851
2440,134899.45279825813
2441,122023.8361444308
2442,131700.63617270652
2443,131180.23391983713
2444,130805.09850957268
2445,103609.09752930049
2446,131807.7811577449
2447,180748.09199217
2448,156140.06650001043
2449,114055.49229539187
2450,145357.84058285473
2451,142576.11249614306
2452,208262.27909985758
2453,104177.57428256475
2454,129138.60019057017
2455,128514.18643445842
2456,123298.6323501413
2457,119948.42658110624
2458,125925.0287888827
2459,101730.24232010174
2460,152248.881481153
2461,116702.11493373165
2462,142550.2820017463
2463,120826.29276895271
2464,178900.0146089286
2465,126622.47648486821
2466,123100.32913401221
2467,157515.49615040998
2468,111429.78241884703
2469,119042.6874067134
2470,231558.06116384894
2471,226507.00982031022
2472,231920.69478266587
2473,132848.6931267809
2474,141869.47119122982
2475,232044.59701468065
2476,130485.16036586626
2477,120491.82381873124
2478,182567.54166692417
2479,124650.95295894667
2480,148653.02547346873
2481,128576.68188577936
2482,127863.92026869576
2483,117937.74705715755
2484,130579.97484073116
2485,117724.92023613838
2486,181143.60459581137
2487,206981.165282906
2488,165836.31369762355
2489,172498.39826450372
2490,167972.85291834103
2491,114890.05232915333
2492,168617.5891339142
2493,161713.97353233572
2494,188647.49623287964
2495,127762.34880285955
2496,210487.9144016711
2497,159665.94962228826
2498,116827.20029175663
2499,115832.0138875756
2500,145079.41882586307
2501,149245.85909635198
2502,179271.23656739356
2503,139068.74462821026
2504,161238.22338460136
2505,168508.9707838347
2506,257226.1212304031
2507,286450.20748893276
2508,260140.57958864723
2509,214462.6695982503
2510,235233.29933963277
2511,179232.5648489836
2512,191170.80024359794
2513,167229.01274256397
2514,200043.86180471722
2515,161926.830250473
2516,146973.8040620027
2517,138329.27613736613
2518,142116.84081832788
2519,209946.4254579878
2520,200254.0554278663
2521,181357.12102420465
2522,201914.5503743733
2523,126042.96351979279
2524,142694.38489467982
2525,157158.20232013558
2526,149605.05287215518
2527,123383.32450653618
2528,133046.0477975643
2529,138134.49696457255
2530,136367.56379091353
2531,242177.7211687019
2532,216616.91933499396
2533,182765.12893927709
2534,223541.18581752115
2535,266953.43487519753
2536,227737.11868073535
2537,207925.23187484947
2538,172071.43174860053
2539,172766.71340771447
2540,182378.98965297284
2541,194739.33984446898
2542,148259.97038387795
2543,136977.74423781296
2544,137589.80689500173
2545,161510.2811096002
2546,168403.86125235428
2547,168141.64498784603
2548,177576.207753069
2549,151771.28922249997
2550,785900.8706786588
2551,139409.29620310193
2552,144486.64193175582
2553,120377.07132602057
2554,138708.13530344996
2555,139392.72364964185
2556,115545.3423700308
2557,119542.53315100037
2558,179857.6706784492
2559,156970.51364263895
2560,166800.0612568465
2561,145382.51077992667
2562,152430.79351466737
2563,166783.85998384652
2564,195809.11604495664
2565,143774.79316264292
2566,164130.61893713818
2567,136357.82328742335
2568,224183.42512677063
2569,194151.69820990233
2570,123818.87048982808
2571,185956.60474329558
2572,146267.8877608287
2573,222670.75068981803
2574,260759.9199669551
2575,154383.09715536976
2576,158872.4833291469
2577,147110.45851063414
2578,111765.10313526342
2579,90013.84756566849
2580,180628.84788285728
2581,159154.2448369728
2582,137438.5695482926
2583,239991.2390560469
2584,148721.84256035252
2585,173326.27898883438
2586,196463.97861455535
2587,201143.5584556491
2588,141270.08932767008
2589,144151.76937348515
2590,198435.05915234186
2591,223616.58239592207
2592,200236.47885117098
2593,203269.98176209664
2594,171968.88886078147
2595,176548.89533168494
2596,246732.11746964016
2597,187222.63009800034
2598,218763.49807239545
2599,289571.9300029764
2600,170350.16779996225
2601,129198.58805134575
2602,123577.1613237893
2603,106834.3429440818
2604,118426.38464581898
2605,123702.57010855178
2606,134980.80767843104
2607,169360.56298980903
2608,206542.76775252676
2609,145999.79419133547
2610,105618.10483611483
2611,161905.85533009874
2612,149628.9545591534
2613,109045.02448002902
2614,123767.04045897767
2615,148624.93757190448
2616,138567.30316213437
2617,208266.75769208054
2618,162823.9313446367
2619,224616.26582927478
2620,140225.3272029565
2621,144678.48282342788
2622,146691.247999287
2623,181825.49459413043
2624,209058.29120413895
2625,258334.33856823118
2626,135926.72043308112
2627,162567.29309709705
2628,254388.34320971623
2629,291191.903531974
2630,241090.83528196558
2631,312540.2310574726
2632,251746.76102976647
2633,228587.2990628862
2634,278608.5709336314
2635,133388.177692335
2636,173087.50935331755
2637,136272.34147162188
2638,167092.8765198622
2639,160120.23648927355
2640,128942.40755511196
2641,113211.6753761635
2642,156555.9853918557
2643,118496.445008907
2644,137266.01591318857
2645,108644.92006354983
2646,106691.08158836368
2647,119035.20971505658
2648,129707.55163062277
2649,149974.2558493894
2650,132574.3313843802
2651,145082.229622891
2652,267599.9599342646
2653,201325.65706501697
2654,183234.17119861444
2655,236830.20205930894
2656,202927.06129122787
2657,214690.8718943401
2658,190284.74726986757
2659,207187.07992546412
2660,210759.45932176895
2661,230881.98943951057
2662,216743.42994910575
2663,200084.76177828392
2664,190654.00130887527
2665,208626.77075661035
2666,205363.82898103827
2667,129555.31021576416
2668,130203.16547705149
2669,130773.29684690309
2670,191514.1331900421
2671,130203.16547705149
2672,160951.74295201708
2673,166058.91495744188
2674,170081.31282340657
2675,136531.00572441996
2676,146201.1970257711
2677,152544.76910756767
2678,178553.25235516217
2679,199122.5811778734
2680,213835.92756931952
2681,258701.48752357953
2682,231956.1617141873
2683,295704.50112057966
2684,231845.22224954775
2685,238282.34792673468
2686,188329.29596441498
2687,201751.65192626062
2688,164783.22131893548
2689,151626.45196168154
2690,255412.44296583362
2691,140134.01669516382
2692,132263.79037236044
2693,159329.30312178252
2694,124835.77451664771
2695,149348.28638501887
2696,143830.8864596113
2697,155344.86988535878
2698,137662.92782302605
2699,151242.72001994008
2700,137561.10514946203
2701,116494.62012109364
2702,133161.22368490504
2703,163593.8518558688
2704,174374.52622764782
2705,126550.1850488123
2706,121101.55566768972
2707,132287.00455110805
2708,129376.96467761537
2709,117900.14927840834
2710,128632.1010869047
2711,268523.5970265411
2712,270897.1654071096
2713,146590.3737053025
2714,118077.75774007877
2715,126081.97455904521
2716,110759.24210550007
2717,142802.69988295028
2718,182197.96565900338
2719,114808.83275772625
2720,156387.13961087223
2721,134391.84180998337
2722,140746.88333217558
2723,142712.51436199003
2724,111202.69092281885
2725,122538.6933344128
2726,145381.51482031966
2727,179582.01591712981
2728,163414.06604014558
2729,142963.38555373074
2730,133021.09798098748
2731,111278.46838696854
2732,125260.6339687718
2733,170572.40403259135
2734,158952.10264695552
